GHGRP FACILITY ID,PRIMARY_OPERATOR
1002986.0,NORTHWESTERN CORP
1002987.0,MONTCLAIR STATE UNIVERSITY
1002988.0,LOUIS DREYFUS CO NORTH AMERICA LP
1002989.0,VALERO ENERGY CORP
1002990.0,LEE COUNTY BOARD OF COUNTY COMMISSIONERS
1002991.0,THE GOODYEAR TIRE & RUBBER CO
1002992.0,WASTE CONNECTIONS US INC
1002993.0,HUNTSMAN PETROCHEMICAL LLC
1002994.0,PETE LIEN & SONS INC
1002995.0,LITTLE SIOUX CORN PROCESSORS LLC
1002996.0,WASTE MANAGEMENT INC
1002997.0,THE GOODYEAR TIRE & RUBBER CO
1002998.0,LAWRENCEBURG UTILITY SYSTEMS
1003001.0,TEXOMA AREA SOLID WASTE AUTHORITY
1003002.0,RC LONESTAR INC
1003003.0,ECOVYST INC
1003005.0,CARMEUSE LIME INC
1003007.0,SEKISUI AMERICA CORP
1003008.0,HOLCIM PARTICIPATIONS (US) INC
1003009.0,AIR PRODUCTS & CHEMICALS INC
1003013.0,AIR PRODUCTS & CHEMICALS INC
1003026.0,SEMCO HOLDING CORP
1003028.0,STEUBEN COUNTY DEPARTMENT OF PUBLIC WORKS
1003029.0,COUNTY OF MADISON NEW YORK
1003030.0,CITY OF LEESBURG FLORIDA
1003031.0,COUNTY OF FRANKLIN SOLID WASTE MANGEMENT AUTHORITY
1003033.0,ONEIDA HERKIMER SOLID WASTE MANAGEMENT AUTHORITY INC
1003034.0,CITY OF AUBURN NEW YORK
1003035.0,THE COASTAL REGIONAL SOLID WASTE MANAGEMENT AUTHORITY
1003036.0,COUNTY OF CORTLAND NEW YORK
1003037.0,SAINT-GOBAIN CORP
1003038.0,WASTE MANAGEMENT INC
1003039.0,COUNTY OF GREENWOOD SOUTH CAROLINA
1003041.0,THE CHEMOURS CO
1003042.0,SPANGLER COMPANIES INC
1003043.0,MARATHON PETROLEUM CORP
1003044.0,REPUBLIC SERVICES INC
1003045.0,TRUE OIL CO
1003048.0,SAPPI NORTH AMERICA INC
1003050.0,AVISTA CORP
1003052.0,GERDAU USA INC
1003056.0,BRIDGE ENERGY LLC
1003058.0,HALLADOR ENERGY CO
1003059.0,STEEL DYNAMICS INC
1003060.0,NEXTERA ENERGY INC
1003061.0,CARGILL INC
1003062.0,ENERGY TRANSFER LP
1003063.0,BRUNSWICK CORP
1003064.0,ENERGY TRANSFER LP
1003065.0,AIRGAS INC
1003066.0,NATIONAL FUEL GAS CO
1003067.0,GCC OF AMERICA INC
1003068.0,ENERGY TRANSFER LP
1003069.0,ENERGY TRANSFER LP
1003081.0,"Alpek Polyester USA, LLC"
1003082.0,M6 Midstream LLC
1003083.0,ENERGY TRANSFER LP
1003084.0,VICINITY ENERGY INC
1003085.0,ENERGY TRANSFER LP
1003087.0,JR SIMPLOT CO
1003092.0,HARTREE PARTNERS LP
1003093.0,NUCOR CORP
1003094.0,PLAINS GP HOLDINGS LP
1003096.0,KAAPA ETHANOL LLC
1003097.0,M6 MIDSTREAM LLC
1003098.0,NOVARTIS CORP
1003099.0,REPUBLIC SERVICES INC
1003100.0,REPUBLIC SERVICES INC
1003101.0,REPUBLIC SERVICES INC
1003102.0,REPUBLIC SERVICES INC
1003103.0,REPUBLIC SERVICES INC
1003104.0,REPUBLIC SERVICES INC
1003105.0,REPUBLIC SERVICES INC
1003106.0,ENERGY TRANSFER LP
1003109.0,ENERGY TRANSFER LP
1003110.0,DUTCHESS COUNTY RESOURCE RECOVERY AGENCY
1003111.0,ENERGY TRANSFER LP
1003113.0,ENERGY TRANSFER LP
1003120.0,ENERGY TRANSFER LP
1003122.0,ENERGY TRANSFER LP
1003124.0,ENERGY TRANSFER LP
1003127.0,ENERGY TRANSFER LP
1003128.0,EXXON MOBIL CORP
1003129.0,M6 Midstream LLC
1003133.0,WASTE MANAGEMENT INC
1003134.0,CABOT CORP
1003135.0,CARBON GREEN BIOENERGY LLC
1003136.0,KOBE STEEL USA HOLDINGS INC
1003137.0,CITY OF WINSTON-SALEM
1003138.0,PLAINS END FINANCING LLC
1003141.0,ENKEI AMERICA INC
1003143.0,KINDER MORGAN INC
1003144.0,CITY OF LAGRANGE GEORGIA
1003145.0,US GOVERNMENT
1003146.0,CARGILL INC
1003147.0,COUNTY OF BLOUNT TENNESSEE
1003148.0,KINDER MORGAN INC
1003150.0,VALERO ENERGY CORP
1003151.0,IRG REALTY ADVISORS LLC
1003153.0,ENERGY TRANSFER LP
1003155.0,METROPOLITAN UTILITIES DISTRICT
1003156.0,ARAUCO NORTH AMERICA INC
1003157.0,SNF HOLDING CO
1003158.0,ENLINK MIDSTREAM LLC
1003160.0,AIR PRODUCTS & CHEMICALS INC
1003170.0,ENLINK MIDSTREAM LLC
1003174.0,COX OIL CO INC
1003176.0,ANHEUSER-BUSCH COS LLC
1003186.0,INEOS USA LLC
1003187.0,GENERIS HOLDINGS LP
1003188.0,3M CO
1003189.0,ENERGY TRANSFER LP
1003190.0,SOUTH TEXAS ELECTRIC COOPERATIVE INC
1003191.0,KINDER MORGAN INC
1003192.0,KINDER MORGAN INC
1003193.0,ENERGY TRANSFER LP
1003195.0,PERC HOLDINGS 1 LLC
1003198.0,COUNTY OF LOS ANGELES CALIFORNIA
1003199.0,COUNTY OF LOS ANGELES CALIFORNIA
1003200.0,COVANTA HOLDING CORP
1003202.0,COUNTY OF MADERA CALIFORNIA
1003203.0,XCEL ENERGY INC
1003204.0,SUNCOKE ENERGY INC
1003205.0,ABBOTT LABORATORIES
1003207.0,WASTE CONNECTIONS US INC
1003208.0,ARMSTRONG WORLD INDUSTRIES INC
1003209.0,ENERGY TRANSFER LP
1003211.0,ENERGY TRANSFER LP
1003212.0,WISE METALS GROUP
1003213.0,WISE METALS GROUP
1003214.0,ENERGY TRANSFER LP
1003215.0,ARCHER DANIELS MIDLAND CO
1003216.0,WASTE MANAGEMENT INC
1003217.0,ENERGY TRANSFER LP
1003219.0,M6 Midstream LLC
1003221.0,ENERGY TRANSFER LP
1003222.0,HONEYWELL INTERNATIONAL INC
1003223.0,BP AMERICA INC
1003224.0,ANHEUSER-BUSCH COS LLC
1003225.0,GENERAL MOTORS CO
1003227.0,CITY OF JOHNSON CITY
1003228.0,CITY OF VIRGINIA MINNESOTA
1003232.0,COUNTY OF DESCHUTES OREGON
1003240.0,RUMPKE CONSOLIDATED COS INC
1003241.0,BRIDGESTONE AMERICAS INC
1003242.0,COVANTA HOLDING CORP
1003243.0,PASCO COUNTY FLORIDA
1003244.0,THE SOLID WASTE DISPOSAL AUTHORITY OF THE CITY OF HUNTSVILLE
1003247.0,DART CAPITAL DCC LLC
1003248.0,SC JOHNSON & SON INC
1003250.0,ENERGY TRANSFER LP
1003254.0,WESTERN MIDSTREAM PARTNERS LP
1003255.0,LINDE INC
1003257.0,WASTE MANAGEMENT INC
1003258.0,ARDAGH GLASS PACKAGING INC
1003259.0,WASTE MANAGEMENT INC
1003260.0,WASTE MANAGEMENT INC
1003261.0,MERCK & CO INC
1003262.0,FORD MOTOR CO
1003263.0,CITY OF ORRVILLE OHIO
1003265.0,WASTE MANAGEMENT INC
1003267.0,ANADARKO US OFFSHORE LLC
1003268.0,ALTON STEEL INC
1003269.0,WASTE CONNECTIONS US INC
1003270.0,MAVERICK TUBE CORP
1003273.0,ENERGY TRANSFER LP
1003275.0,SABIC US HOLDINGS LP
1003276.0,CLEAN HARBORS INC
1003277.0,ENERGY TRANSFER LP
1003280.0,PACKAGING CORP OF AMERICA
1003281.0,WASTE CONNECTIONS INC
1003283.0,WASTE CONNECTIONS US INC
1003284.0,WASTE CONNECTIONS INC
1003285.0,EXELON CORP
1003286.0,CHEVRON CORP
1003287.0,ENERGY TRANSFER LP
1003289.0,QUIKRETE
1003291.0,AVISTA CORP
1003292.0,AVISTA CORP
1003293.0,WESTERN MICHIGAN UNIVERSITY
1003294.0,CITY OF SHELBY NORTH CAROLINA
1003297.0,DUKE UNIVERSITY
1003299.0,WASTE MANAGEMENT INC
1003300.0,CELANESE CORP
1003303.0,CEMEX INC
1003304.0,PPG INDUSTRIES INC
1003311.0,CT WILLIAMS & CO INC
1003316.0,PRODUCERS MIDSTREAM II LLC
1003317.0,COLT MIDSTREAM LLC
1003318.0,PRODUCERS MIDSTREAM II LLC
1003319.0,LAMBDA ENERGY RESOURCES LLC
1003320.0,BILLERUD AMERICAS CORP
1003322.0,CFS GROUP DISPOSAL & RECYCLING SERVICES LLC
1003325.0,BASF CORP
1003326.0,ENERGY TRANSFER LP
1003327.0,ND PAPER LLC
1003328.0,AVENAL REGIONAL LANDFILL
1003332.0,ENERGY TRANSFER LP
1003333.0,COUNTY OF GORDON GA
1003335.0,COUNTY OF MURRAY GEORGIA
1003336.0,SPIRE INC
1003337.0,WASTE CONNECTIONS INC
1003338.0,SOUTHWIRE CO LLC
1003339.0,WASTE CONNECTIONS US INC
1003340.0,CITY OF LONG BEACH CALIFORNIA
1003341.0,SOUTHWIRE CO LLC
1003345.0,COX OIL CO INC
1003346.0,TARGA RESOURCES CORP
1003347.0,TARGA RESOURCES CORP
1003348.0,BERKSHIRE HATHAWAY INC
1003349.0,BERKSHIRE HATHAWAY INC
1003352.0,ANHEUSER-BUSCH COS LLC
1003356.0,REPUBLIC SERVICES INC
1003357.0,WASTE MANAGEMENT INC
1003359.0,WEC Energy Group Inc
1003360.0,ENTERPRISE PRODUCTS PARTNERS LP
1003361.0,COUNTY OF LOS ANGELES CALIFORNIA
1003362.0,WASTE CONNECTIONS US INC
1003364.0,AIRGAS INC
1003368.0,CITY OF HOLYOKE MASSACHUSETTS
1003370.0,ICL SPECIALTY PRODUCTS NORTH AMERICA INC
1003371.0,APEX HOLDING CO
1003374.0,CITY OF THOMASVILLE GEORGIA
1003377.0,GREEN PLAINS INC
1003378.0,GARRETT COUNTY GOVERNMENT
1003379.0,ARCONIC CORP
1003380.0,CLEVELAND-CLIFFS INC
1003382.0,DOW INC
1003383.0,HEXCEL CORP
1003385.0,HEXCEL CORP
1003387.0,KENT COUNTY OF (INC)
1003391.0,CARTIER ENERGY LLC
1003392.0,WASTE MANAGEMENT INC
1003394.0,THE HORRY COUNTY SOLID WASTE AUTHORITY INC
1003395.0,COUNTY OF LOS ANGELES CALIFORNIA
1003398.0,VICINITY ENERGY INC
1003399.0,WASTE MANAGEMENT INC
1003401.0,CITIZENS ENERGY GROUP
1003402.0,ALBEMARLE CORP
1003403.0,CLEVELAND-CLIFFS INC
1003405.0,ANHEUSER-BUSCH COS LLC
1003406.0,WASTE MANAGEMENT INC
1003407.0,UNISEA INC
1003408.0,3M CO
1003409.0,XCEL ENERGY INC
1003410.0,XCEL ENERGY INC
1003411.0,REPUBLIC SERVICES INC
1003412.0,REPUBLIC SERVICES INC
1003413.0,REPUBLIC SERVICES INC
1003416.0,CONTINENTAL TIRE THE AMERICAS LLC
1003417.0,CLEVELAND-CLIFFS INC
1003418.0,CLEVELAND-CLIFFS INC
1003420.0,KAMIN HOLDCO LLC
1003422.0,ADKINS ENERGY LLC
1003423.0,COLORADO SPRINGS UTILITIES
1003426.0,MILWAUKEE METROPOLITAN SEWERAGE DISTRICT
1003427.0,SUMITOMO RUBBER USA LLC
1003428.0,CITY OF ELLENSBURG WASHINGTON
1003429.0,INEOS AMERICAS LLC
1003433.0,BERKSHIRE HATHAWAY INC
1003434.0,NOVELIS INC
1003435.0,ENERGY TRANSFER LP
1003436.0,ENERGY TRANSFER LP
1003439.0,WASTE MANAGEMENT INC
1003440.0,US GOVERNMENT
1003441.0,TAILWATER ENERGY FUND IV LP
1003442.0,CITY OF MUSCLE SHOALS ALABAMA
1003443.0,BERKSHIRE HATHAWAY INC
1003444.0,TYSON FOODS INC
1003445.0,CITY OF CAMILLA GEORGIA
1003446.0,COUNTY OF ADA IDAHO
1003447.0,UTAH GAS CORP
1003448.0,ALCON LABORATORIES INC
1003449.0,KAMIN HOLDCO LLC
1003450.0,SOLID WASTE MANAGEMENT AUTHORITY OF ATKINSON COUNTY
1003451.0,INEOS STYROLUTION AMERICA LLC
1003452.0,KINDER MORGAN INC
1003453.0,TOYOTA TSUSHO AMERICA INC
1003454.0,WASTE CONNECTIONS US INC
1003455.0,BERKSHIRE HATHAWAY INC
1003456.0,WASTE MANAGEMENT INC
1003457.0,NUCOR CORP
1003458.0,DOMINION ENERGY INC
1003460.0,WASTE MANAGEMENT INC
1003462.0,BERKSHIRE HATHAWAY INC
1003464.0,KENT COUNTY OF (INC)
1003465.0,OWENS-ILLINOIS INC
1003466.0,COUNTY OF MARICOPA ARIZONA
1003467.0,COUNTY OF MARICOPA ARIZONA
1003470.0,GRAPHIC PACKAGING HOLDING CO
1003471.0,COUNTY OF SALT LAKE UTAH
1003472.0,HUSKY SUPERIOR REFINING HOLDING CORP
1003473.0,TC INDUSTRIES INC
1003474.0,CHARTER MANUFACTURING CO INC
1003475.0,ENERGY TRANSFER LP
1003476.0,ARCHER DANIELS MIDLAND CO
1003478.0,BERKELEY COUNTY WATER & SANITATION AUTHORITY
1003479.0,HBM HOLDINGS CO
1003481.0,ROBESON COUNTY NORTH CAROLINA
1003482.0,ARCOSA INC
1003483.0,ENERGY TRANSFER LP
1003484.0,EXXON MOBIL CORP
1003486.0,TITAN AMERICA LLC
1003488.0,THE KRAFT GROUP
1003489.0,Nutrien US Topco LLC
1003490.0,RIO TINTO AMERICA INC
1003491.0,CITY UTILITIES OF SPRINGFIELD MISSOURI
1003493.0,CHUGACH ELECTRIC ASSOC INC
1003494.0,THE GOLDMAN SACHS GROUP INC
1003495.0,CARGILL INC
1003496.0,ASHLEY ENERGY LLC
1003498.0,POET LLC
1003501.0,REYNOLDS CONSUMER PRODUCTS INC
1003505.0,MONROE COUNTY SOLID WASTE MANAGEMENT DISTRICT
1003506.0,GENERAL MOTORS CO
1003507.0,GERDAU USA INC
1003508.0,SANDERS LEAD CO INC
1003509.0,WASTE MANAGEMENT INC
1003510.0,TOYOTA TSUSHO AMERICA INC
1003512.0,BERKSHIRE HATHAWAY INC
1003513.0,INGREDION INC
1003514.0,GFL ENVIRONMENTAL HOLDINGS (US) INC
1003515.0,BROWNSVILLE ENERGY AUTHORITY
1003516.0,COUNTY OF KNOX ILLINOIS
1003517.0,TULSTAR PRODUCTS INC
1003518.0,LANXESS CORP
1003520.0,OWENS CORNING
1003521.0,LANCASTER COUNTY SOILD WASTE MANAGEMENT AUTHORITY
1003523.0,CLEVELAND-CLIFFS INC
1003524.0,CITY OF SUMMERVILLE GEORGIA
1003525.0,ANHEUSER-BUSCH COS LLC
1003526.0,COVIA HOLDINGS CORP
1003528.0,COUNTY OF GEORGETOWN SOUTH CAROLINA
1003530.0,FORMOSA PLASTICS CORP USA
1003531.0,BERKSHIRE HATHAWAY INC
1003532.0,WASTE MANAGEMENT INC
1003533.0,ORION ENGINEERED CARBONS LLC
1003534.0,SEVIER COUNTY UTILITY DISTRICT OF SEVIER COUNTY TENNESSEE
1003535.0,BERKSHIRE HATHAWAY INC
1003536.0,COUNTY OF COLUMBIA FLORIDA
1003537.0,BERKSHIRE HATHAWAY INC
1003540.0,BAD AXE PROPERTY CORP
1003541.0,BERKSHIRE HATHAWAY INC
1003542.0,METRO NASHVILLE DISTRICT ENERGY SYSTEM
1003543.0,BROWARD COUNTY SOLID WASTE & RECYCLING SERVICES
1003544.0,WASTE MANAGEMENT INC
1003545.0,OCCIDENTAL PETROLEUM CORP
1003548.0,STATE OF UTAH
1003550.0,STATE OF KANSAS
1003551.0,BASF CORP
1003552.0,OCCIDENTAL PETROLEUM CORP
1003554.0,LOEWS CORP
1003555.0,BP AMERICA INC
1003556.0,WASTE MANAGEMENT INC
1003557.0,LOEWS CORP
1003558.0,WATERVILLE GAS & OIL CO
1003559.0,SHELL PETROLEUM INC
1003560.0,HILLSBOROUGH COUNTY FLORIDA
1003562.0,ALCOA CORP
1003564.0,MARATHON PETROLEUM CORP
1003565.0,WASTE MANAGEMENT INC
1003566.0,REGION 2000 SERVICES AUTHORITY
1003568.0,MOLSON COORS BEVERAGE CO
1003569.0,WASTE MANAGEMENT INC
1003570.0,ALBEMARLE CORP
1003571.0,PREBLE COUNTY BOARD OF COMMISSIONERS
1003572.0,GREENVILLE UTILITIES COMMISSION
1003573.0,POET HOLDING CO LLC
1003574.0,Enbridge (US) Inc
1003576.0,AVANGRID INC
1003577.0,GERDAU USA INC
1003580.0,VINTON STEEL LLC
1003581.0,CLEVELAND-CLIFFS INC
1003582.0,WASTE MANAGEMENT INC
1003583.0,WASTE MANAGEMENT INC
1003585.0,TOYOTA MOTOR NORTH AMERICA INC
1003586.0,WASTE MANAGEMENT INC
1003587.0,WASTE MANAGEMENT INC
1003588.0,WASTE MANAGEMENT INC
1003589.0,VERTEX ENERGY
1003590.0,"Ecobat Resources US, LLC"
1003591.0,AMERICAN AIR LIQUIDE HOLDINGS INC
1003593.0,LAND O LAKES INC
1003594.0,GIANT CEMENT HOLDING INC
1003595.0,MERCK & CO INC
1003596.0,LOEWS CORP
1003597.0,MOHEGAN TRIBE OF INDIANS OF CONNECTICUT
1003599.0,COUNTY OF LOS ANGELES CALIFORNIA
1003600.0,ENERGY TRANSFER LP
1003601.0,CITY OF RIVERVIEW MICHIGAN
1003605.0,COUNTY OF MUSCATINE IOWA
1003607.0,COMPLETE PAPER INC
1003609.0,LENZING FIBERS INC
1003610.0,CHEVRON CORP
1003611.0,WASTE MANAGEMENT INC
1003612.0,WASTE MANAGEMENT INC
1003614.0,WASTE MANAGEMENT INC
1003615.0,WASTE MANAGEMENT INC
1003616.0,WASTE MANAGEMENT INC
1003619.0,WASTE MANAGEMENT INC
1003620.0,REPUBLIC SERVICES INC
1003621.0,REPUBLIC SERVICES INC
1003622.0,REPUBLIC SERVICES INC
1003623.0,REPUBLIC SERVICES INC
1003624.0,REPUBLIC SERVICES INC
1003625.0,REPUBLIC SERVICES INC
1003626.0,REPUBLIC SERVICES INC
1003627.0,REPUBLIC SERVICES INC
1003628.0,DAVIESS COUNTY BOARD OF COMMISSIONERS
1003629.0,BERKSHIRE HATHAWAY INC
1003631.0,US GOVERNMENT
1003633.0,TWIN RIVERS PAPER CO LLC
1003636.0,JR SIMPLOT CO
1003637.0,PENNSYLANIA GRAIN PROCESSING LLC
1003639.0,WASTE MANAGEMENT INC
1003642.0,AVANGRID INC
1003643.0,PHOENIX CEMENT CO
1003645.0,UNIVERSITY OF TEXAS SYSTEM
1003646.0,WASTE MANAGEMENT INC
1003647.0,NightPeak Energy
1003649.0,PUERTO RICO ELECTRIC POWER AUTHORITY
1003650.0,PUERTO RICO ELECTRIC POWER AUTHORITY
1003651.0,PUERTO RICO ELECTRIC POWER AUTHORITY
1003652.0,PERENNIAL POWER HOLDINGS INC
1003654.0,WESTLAKE CHEMICAL CORP
1003655.0,WESTLAKE CHEMICAL CORP
1003656.0,W&T OFFSHORE INC
1003657.0,ENERGY TRANSFER LP
1003661.0,WASTE MANAGEMENT INC
1003665.0,ROCHE HOLDINGS INC
1003666.0,COUNTY OF ROANOKE VIRGINIA
1003668.0,CLEVELAND-CLIFFS INC
1003669.0,CLEVELAND-CLIFFS INC
1003670.0,ARCTIC SLOPE REGIONAL CORP
1003676.0,REPUBLIC SERVICES INC
1003679.0,REPUBLIC SERVICES INC
1003680.0,REPUBLIC SERVICES INC
1003681.0,ONEOK INC
1003682.0,ONEOK INC
1003683.0,CITY OF GLENDALE - AZ
1003686.0,REPUBLIC SERVICES INC
1003687.0,REPUBLIC SERVICES INC
1003688.0,STEEL DYNAMICS INC
1003689.0,GLOBAL CLEAN ENERGY
1003691.0,REPUBLIC SERVICES INC
1003692.0,REPUBLIC SERVICES INC
1003693.0,REPUBLIC SERVICES INC
1003694.0,REPUBLIC SERVICES INC
1003695.0,REPUBLIC SERVICES INC
1003696.0,REPUBLIC SERVICES INC
1003697.0,REPUBLIC SERVICES INC
1003698.0,DENBURY INC
1003699.0,COMMISSION OF PUBLIC WORKS CITY OF LAURENS SOUTH CAROLINA
1003700.0,CHS INC
1003701.0,US GOVERNMENT
1003702.0,"Oaktree Capital Group, LLC"
1003703.0,UNIVERSITY OF MISSOURI SYSTEM
1003704.0,CITY OF NEW ULM PUBLIC UTILITIES COMMISSION
1003706.0,THE GOODYEAR TIRE & RUBBER CO
1003707.0,ALTRIA GROUP INC
1003708.0,AMERICAN ELECTRIC POWER CO INC
1003709.0,US GOVERNMENT
1003710.0,GFL ENVIRONMENTAL HOLDINGS (US) INC
1003711.0,WASTE MANAGEMENT INC
1003712.0,FRESENIUS MEDICAL CARE HOLDINGS INC
1003713.0,TRUSTEES OF INDIANA UNIVERSITY
1003714.0,IROQUOIS BIO-ENERGY CO LLC
1003716.0,GLOBE SPECIALTY METALS INC
1003717.0,TALOS ENERGY INC
1003718.0,HALLIBURTON CO
1003719.0,STEEL REEF BURKE LLC
1003720.0,LOEWS CORP
1003721.0,NRW LLC
1003722.0,UNIVERSITY OF DELAWARE
1003724.0,AMERICAN AIR LIQUIDE HOLDINGS INC
1003725.0,KINDER MORGAN INC
1003726.0,GLOBALFOUNDRIES US INC
1003729.0,ENERGY TRANSFER LP
1003730.0,AMERICAN AIR LIQUIDE HOLDINGS INC
1003732.0,MODERN LANDFILL INC
1003736.0,ONEOK INC
1003737.0,LINCOLNWAY ENERGY LLC
1003739.0,3M CO
1003740.0,COUNTY OF AUGUSTA-RICHMOND
1003742.0,CATHOLIC BISHOP OF CHICAGO
1003744.0,WASTE MANAGEMENT INC
1003746.0,CITY OF LAS CRUCES NEW MEXICO
1003748.0,AMERICAN AIR LIQUIDE HOLDINGS INC
1003749.0,INGEVITY CORP
1003750.0,TARGA RESOURCES CORP
1003752.0,ADA CARBON SOLUTIONS LLC
1003753.0,CARGILL INC
1003759.0,ANALOG DEVICES INC
1003762.0,CITY OF FULTON MISSOURI
1003763.0,FREEPORT-MCMORAN INC
1003764.0,TARGA RESOURCES CORP
1003767.0,TARGA RESOURCES CORP
1003769.0,Constellation Energy Corp
1003770.0,GIANT CEMENT HOLDING INC
1003771.0,UNIVERSITY OF PITTSBURGH
1003773.0,WASTE CONNECTIONS US INC
1003774.0,CHEVRON CORP
1003776.0,LOEWS CORP
1003777.0,GLOBE SPECIALTY METALS INC
1003779.0,VALERO ENERGY CORP
1003780.0,AMERICAN AIR LIQUIDE HOLDINGS INC
1003781.0,ORION ENGINEERED CARBONS LLC
1003787.0,SOLID WASTE AUTHORITY OF CENTRAL OHIO
1003790.0,ORION ENGINEERED CARBONS LLC
1003794.0,EB HOLDINGS II INC
1003799.0,REPUBLIC STEEL
1003800.0,WASTE MANAGEMENT INC
1003804.0,WASTE MANAGEMENT INC
1003812.0,CITY OF IOWA CITY IOWA
1003814.0,COUNTY OF STANISLAUS
1003818.0,CITY OF BOUNTIFUL UTAH
1003819.0,STATE OF MINNESOTA
1003823.0,OXBOW CARBON & MINERALS HOLDINGS INC
1003824.0,NEW YORK STATE
1003826.0,WASTE MANAGEMENT INC
1003829.0,COMPASS MINERALS INTERNATIONAL INC
1003833.0,REAL ALLOY HOLDING LLC
1003834.0,POET HOLDING CO LLC
1003837.0,BUSHMILLS ETHANOL INC
1003838.0,NISOURCE INC
1003839.0,NISOURCE INC
1003840.0,EVERSOURCE ENERGY
1003842.0,SABIC US HOLDINGS LP
1003846.0,US GOVERNMENT
1003847.0,THE GOODYEAR TIRE & RUBBER CO
1003848.0,MERITAGE MIDSTREAM SERVICES II LLC
1003849.0,PILKINGTON HOLDINGS INC
1003850.0,NISSAN NORTH AMERICA INC
1003853.0,NEWMARKET CORP
1003854.0,COUNTY OF CLAYTON GEORGIA
1003855.0,LOUIS DREYFUS CO NORTH AMERICA LP
1003857.0,WR GRACE & CO
1003860.0,TIMKENSTEEL CORP
1003862.0,MATHESON TRI-GAS INC
1003863.0,COLUMBUS GEORGIA CONSOLIDATED GOVERNMENT
1003864.0,TRANS-JORDAN CITIES UT
1003865.0,CITY OF MIDLAND MICHIGAN
1003871.0,WASTE MANAGEMENT INC
1003883.0,CRH AMERICAS INC
1003884.0,PACKAGING CORP OF AMERICA
1003887.0,COUNTY OF DOUGHERTY GEORGIA
1003890.0,THE CHEMOURS CO
1003891.0,HEIDELBERG MATERIALS US CEMENT LLC
1003893.0,HAYES LANDFILL INC
1003897.0,KINDER MORGAN INC
1003898.0,BRIDGESTONE AMERICAS INC
1003899.0,INEOS USA LLC
1003901.0,FARMERS UNION INDUSTRIES LLC
1003902.0,EVRAZ INC NORTH AMERICA
1003903.0,WESTLAKE CORP
1003904.0,MARATHON PETROLEUM CORP
1003907.0,HEARTLAND CORN PRODUCTS
1003910.0,AMERICAN AIR LIQUIDE HOLDINGS INC
1003911.0,WASTE CONNECTIONS US INC
1003913.0,HALLIBURTON CO
1003915.0,LOEWS CORP
1003916.0,LOEWS CORP
1003917.0,LOEWS CORP
1003918.0,SAN BERNARDINO COUNTY SOLID WASTE MANAGEMENT DIV
1003921.0,NORTH TEXAS MUNICIPAL WATER DISTRICT
1003922.0,NORTHERN NEW ENGLAND ENERGY CORP
1003930.0,OWENSBORO GRAIN HOLDING CO INC
1003933.0,CAMDEN COUNTY GOVERNMENT
1003937.0,WASTE CONNECTIONS US INC
1003940.0,MOM HOLDING CO
1003942.0,NISOURCE INC
1003943.0,GREIF INC
1003944.0,TOTAL HOLDINGS USA INC
1003945.0,TEXAS INSTRUMENTS INC
1003949.0,CITY OF LOGAN UTAH
1003951.0,GOPHER RESOURCE LLC
1003952.0,FAYETTE GAS BOARD
1003953.0,SMURFIT KAPPA ORANGE COUNTY LLC
1003954.0,CCI GNS Holdings LLC
1003955.0,ONEOK INC
1003957.0,CITRUS COUNTY FLORIDA
1003959.0,COLUMBUS GEORGIA CONSOLIDATED GOVERNMENT
1003960.0,GFL ENVIRONMENTAL HOLDINGS (US) INC
1003962.0,CLEVELAND-CLIFFS INC
1003963.0,CITY OF SALLISAW OKLAHOMA
1003965.0,GERDAU USA INC
1003966.0,SI GROUP USA HOLDINGS (USHA) CORP
1003967.0,SHINTECH INC
1003968.0,BERKSHIRE HATHAWAY INC
1003969.0,COLUMBIA CITY OF (INC)
1003970.0,POET HOLDING CO LLC
1003972.0,HALL COUNTY OF GEORGIA
1003975.0,SK CAPTITAL PARTNER II LP
1003976.0,DUPONT TEIJIN FILMS
1003978.0,CORDIA LLC
1003979.0,CITY OF ELKO NEVADA
1003981.0,COMMERCIAL METALS CO
1003983.0,HOUSTON COUNTY BOARD OF COMMISSIONERS
1003986.0,COUNTY OF PEORIA ILLINOIS
1003990.0,IOWA WASTE SERVICES LLC
1003991.0,PHILLIPS 66
1003992.0,JACKSON ENERGY AUTHORITY
1003993.0,LSB INDUSTRIES INC
1003994.0,CLEAN HARBORS INC
1003995.0,ONEOK INC
1003997.0,INTEL CORP
1003998.0,CHEVRON CORP
1004001.0,CHEVRON CORP
1004003.0,REPUBLIC SERVICES INC
1004006.0,INTEL CORP
1004008.0,LOOP LLC
1004009.0,ONEOK INC
1004010.0,REPUBLIC SERVICES INC
1004011.0,REPUBLIC SERVICES INC
1004013.0,REPUBLIC SERVICES INC
1004014.0,JEFFERSON COUNTY ALABAMA
1004016.0,THE CLEVELAND CLINIC FOUNDATION
1004017.0,INTERNATIONAL GRAND INVESTMENT CORP
1004018.0,MONUMENT CHEMICAL LLC
1004020.0,CARMEUSE LIME INC
1004022.0,JBA USA HOLDINGS LLC
1004024.0,WESTROCK CO
1004025.0,SOUTHEAST BERRIEN COUNTY LANDFILL
1004026.0,REPUBLIC SERVICES INC
1004027.0,REPUBLIC SERVICES INC
1004028.0,MELVIN E JUDKINS
1004030.0,NATIONAL REFRIGERANTS INC
1004031.0,TRANSCANADA PIPELINE USA LTD
1004032.0,TRANSCANADA PIPELINE USA LTD
